cohort,year,level,side,school,n_girls,n_eoy_valid,n_dropout,n_passed,taux_abandon,taux_reussite,taux_inscription,pre_math,pre_fr,post_math,post_fr,pre_comp,cfepd,n_pre,n_post,flag,pair_id
C8,2026,CM2,Ctrl,Algafia/Kotsi,27.0,27.0,6.0,10.0,22.22222222222222,37.03703703703704,,,,2.5576923076923075,2.7222222222222223,1.212962962962963,,0.0,13.0,,C8-48
C8,2026,CM2,Ctrl,Alssaoua,19.0,19.0,3.0,9.0,15.789473684210526,47.36842105263158,,,,4.5,2.388888888888889,0.6710526315789473,,0.0,1.0,,C8-32
C8,2026,CM2,Ctrl,Bilingue Djirataoua,29.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Ctrl,Bini,19.0,19.0,4.0,8.0,21.05263157894737,42.10526315789474,,,,2.458333333333333,1.875,2.5526315789473686,,0.0,6.0,,C8-47
C8,2026,CM2,Ctrl,Chapke,23.0,23.0,1.0,10.0,4.3478260869565215,43.47826086956522,,,,2.95,2.0,0.5869565217391305,,0.0,5.0,,C8-49
C8,2026,CM2,Ctrl,Dan Bako,28.0,28.0,2.0,10.0,7.142857142857143,35.714285714285715,,,,3.0,2.642857142857143,0.9464285714285714,,0.0,6.0,,C8-27
C8,2026,CM2,Ctrl,Dan Bouzou,29.0,29.0,2.0,11.0,6.896551724137931,37.93103448275862,,,,2.2,2.175,0.6120689655172413,,0.0,5.0,,C8-43
C8,2026,CM2,Ctrl,Dan Gara,38.0,38.0,2.0,23.0,5.2631578947368425,60.526315789473685,,,,2.477272727272727,2.5384615384615383,0.5657894736842105,,0.0,11.0,,C8-26
C8,2026,CM2,Ctrl,Dan Toumbi,21.0,21.0,6.0,10.0,28.571428571428573,47.61904761904762,,,,2.5,2.4285714285714284,0.7857142857142857,,0.0,5.0,,C8-44
C8,2026,CM2,Ctrl,Djirataoua Bilingue,29.0,29.0,2.0,15.0,6.896551724137931,51.724137931034484,,,,3.55,3.1666666666666665,1.0172413793103448,,0.0,5.0,,C8-03
C8,2026,CM2,Ctrl,Gade,26.0,26.0,4.0,9.0,15.384615384615385,34.61538461538461,,,,3.321428571428571,2.2291666666666665,0.4583333333333333,,0.0,8.0,,C8-10
C8,2026,CM2,Ctrl,Gagadama,6.0,6.0,0.0,1.0,0.0,16.666666666666668,,,,,,0.375,,0.0,0.0,,C8-36
C8,2026,CM2,Ctrl,Galadantchi,40.0,40.0,5.0,19.0,12.5,47.5,,,,2.395833333333333,2.125,0.93125,,0.0,12.0,,C8-02
C8,2026,CM2,Ctrl,Garin Daoure 1,33.0,33.0,5.0,16.0,15.151515151515152,48.484848484848484,,,,1.9318181818181817,2.0384615384615383,1.4166666666666667,,0.0,11.0,,C8-24
C8,2026,CM2,Ctrl,Garin Daoure 2,21.0,21.0,2.0,11.0,9.523809523809524,52.38095238095238,,,,4.75,3.333333333333333,1.0,,0.0,1.0,,C8-23
C8,2026,CM2,Ctrl,Garin Magaji,4.0,4.0,0.0,1.0,0.0,25.0,,,,,,1.8125,,0.0,0.0,,C8-18
C8,2026,CM2,Ctrl,Garin Malam Hamza,22.0,22.0,1.0,13.0,4.545454545454546,59.09090909090909,,,,2.642857142857143,2.3125,1.7159090909090908,,0.0,7.0,,C8-25
C8,2026,CM2,Ctrl,Guidan Dan Galdima,27.0,27.0,2.0,12.0,7.407407407407407,44.44444444444444,,,,2.45,2.361111111111111,0.8148148148148148,,0.0,10.0,,C8-45
C8,2026,CM2,Ctrl,Guidan Koube,29.0,29.0,3.0,12.0,10.344827586206897,41.37931034482759,,,,2.0625,2.409090909090909,1.103448275862069,,0.0,8.0,,C8-50
C8,2026,CM2,Ctrl,Guidan Tambari,21.0,21.0,2.0,9.0,9.523809523809524,42.857142857142854,,,,2.4375,2.3,0.5,,0.0,12.0,,C8-41
C8,2026,CM2,Ctrl,Guidan Zoudi,15.0,15.0,1.0,7.0,6.666666666666667,46.666666666666664,,,,3.7083333333333335,2.35,2.183333333333333,,0.0,6.0,,C8-46
C8,2026,CM2,Ctrl,Guidan dan galadima,27.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Ctrl,Harhin Hali,1.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Ctrl,Imbelbelou 3,33.0,33.0,3.0,7.0,9.090909090909092,21.21212121212121,,,,2.5,3.125,1.5984848484848484,,0.0,2.0,,C8-20
C8,2026,CM2,Ctrl,Kara Kara 1,39.0,39.0,1.0,16.0,2.5641025641025643,41.02564102564103,,,,2.2916666666666665,2.270833333333333,1.2115384615384617,,0.0,12.0,,C8-15
C8,2026,CM2,Ctrl,Kara Kara 2,47.0,47.0,2.0,10.0,4.25531914893617,21.27659574468085,,,,2.522727272727273,2.208333333333333,1.5372340425531914,,0.0,11.0,,C8-16
C8,2026,CM2,Ctrl,Kara Kara 3,21.0,21.0,3.0,4.0,14.285714285714286,19.047619047619047,,,,3.0,1.55,2.452380952380953,,0.0,9.0,,C8-14
C8,2026,CM2,Ctrl,Karambi Saboua,27.0,27.0,2.0,15.0,7.407407407407407,55.55555555555556,,,,3.4642857142857144,2.75,1.5555555555555556,,0.0,7.0,,C8-30
C8,2026,CM2,Ctrl,Karambi Sofoua,25.0,25.0,2.0,15.0,8.0,60.0,,,,2.125,2.2,0.62,,0.0,8.0,,C8-34
C8,2026,CM2,Ctrl,Karhin Hali,22.0,22.0,1.0,12.0,4.545454545454546,54.54545454545455,,,,1.875,2.375,0.119047619047619,,0.0,2.0,,C8-28
C8,2026,CM2,Ctrl,Kontagora Goussaoua,22.0,22.0,3.0,12.0,13.636363636363637,54.54545454545455,,,,2.5357142857142856,2.357142857142857,0.7840909090909091,,0.0,7.0,,C8-04
C8,2026,CM2,Ctrl,Kontagora Sofoua,26.0,26.0,2.0,11.0,7.6923076923076925,42.30769230769231,,,,2.125,2.5625,1.0,,0.0,2.0,,C8-01
C8,2026,CM2,Ctrl,Magami,37.0,37.0,4.0,14.0,10.81081081081081,37.83783783783784,,,,2.35,2.0,1.391891891891892,,0.0,15.0,,C8-42
C8,2026,CM2,Ctrl,Maisso,31.0,31.0,5.0,14.0,16.129032258064516,45.16129032258065,,,,3.75,2.3125,1.5806451612903225,,0.0,2.0,,C8-22
C8,2026,CM2,Ctrl,Mallamai Salifou,37.0,37.0,4.0,16.0,10.81081081081081,43.24324324324324,,,,2.0416666666666665,2.361111111111111,0.8445945945945946,,0.0,6.0,,C8-33
C8,2026,CM2,Ctrl,Mata Milki,40.0,40.0,4.0,20.0,10.0,50.0,,,,2.2954545454545454,2.395833333333333,0.5375,,0.0,11.0,,C8-38
C8,2026,CM2,Ctrl,Maza Tsaye 1,53.0,53.0,3.0,23.0,5.660377358490566,43.39622641509434,,,,2.607142857142857,1.78125,1.259433962264151,,0.0,14.0,,C8-13
C8,2026,CM2,Ctrl,Maza Tsaye 2,20.0,20.0,2.0,9.0,10.0,45.0,,,,2.375,2.083333333333333,1.1,,0.0,6.0,,C8-17
C8,2026,CM2,Ctrl,Oumarou Laouali Gago,29.0,29.0,2.0,18.0,6.896551724137931,62.06896551724138,,,,2.4642857142857144,2.611111111111111,0.7413793103448276,,0.0,7.0,,C8-05
C8,2026,CM2,Ctrl,Oumarou l Gago,29.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Ctrl,Radi Centre 1,35.0,35.0,3.0,12.0,8.571428571428571,34.285714285714285,,,,2.642857142857143,2.3392857142857144,0.4857142857142857,,0.0,7.0,,C8-08
C8,2026,CM2,Ctrl,Radi Centre 2,35.0,35.0,6.0,12.0,17.142857142857142,34.285714285714285,,,,2.258928571428571,2.285714285714286,0.6914335664335665,,0.0,15.0,,C8-07
C8,2026,CM2,Ctrl,Radi Quartier,42.0,42.0,4.0,15.0,9.523809523809524,35.714285714285715,,,,2.5,2.645833333333333,0.6666666666666666,,0.0,9.0,,C8-09
C8,2026,CM2,Ctrl,Safo Chadaoua,17.0,17.0,0.0,6.0,0.0,35.294117647058826,,,,,,0.6470588235294118,,0.0,0.0,,C8-12
C8,2026,CM2,Ctrl,Sarkin Aski,4.0,4.0,0.0,2.0,0.0,50.0,,,,,,0.375,,0.0,0.0,,C8-21
C8,2026,CM2,Ctrl,Soumarana,31.0,31.0,1.0,8.0,3.225806451612903,25.806451612903224,,,,1.6875,2.4,0.9538690476190476,,0.0,11.0,,C8-11
C8,2026,CM2,Ctrl,Tajaye Djirataoua,26.0,26.0,2.0,15.0,7.6923076923076925,57.69230769230769,,,,2.65,2.25,0.8846153846153846,,0.0,5.0,,C8-06
C8,2026,CM2,Ctrl,Tchido,32.0,32.0,7.0,13.0,21.875,40.625,,,,2.25,1.90625,0.6328125,,0.0,9.0,,C8-37
C8,2026,CM2,Ctrl,Wakasso,45.0,45.0,3.0,19.0,6.666666666666667,42.22222222222222,,,,2.833333333333333,3.305555555555556,1.1555555555555554,,0.0,6.0,,C8-39
C8,2026,CM2,Ctrl,Yan Doto Bala,18.0,18.0,2.0,8.0,11.11111111111111,44.44444444444444,,,,2.5625,2.888888888888889,0.8333333333333334,,0.0,8.0,,C8-35
C8,2026,CM2,Ctrl,Yan Doto Garin Malam,32.0,32.0,1.0,20.0,3.125,62.5,,,,2.5357142857142856,2.433333333333333,0.4375,,0.0,14.0,,C8-31
C8,2026,CM2,Ctrl,Yan Zango,27.0,27.0,2.0,11.0,7.407407407407407,40.74074074074074,,,,2.772727272727273,2.4038461538461537,1.6296296296296295,,0.0,11.0,,C8-19
C8,2026,CM2,Ctrl,Zabon Mousso,26.0,26.0,2.0,9.0,7.6923076923076925,34.61538461538461,,,,2.25,2.305555555555556,0.3365384615384615,,0.0,4.0,,C8-40
C8,2026,CM2,Ctrl,dan tumbi,21.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Ctrl,kotsi,27.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Int,Barouana,29.0,29.0,0.0,26.0,0.0,89.65517241379311,,2.9741379310344827,2.8793103448275863,7.267241379310345,7.482758620689655,,,29.0,29.0,,C8-26
C8,2026,CM2,Int,Dan Aicha,36.0,36.0,0.0,27.0,0.0,75.0,,2.048611111111111,1.9166666666666667,7.118055555555555,7.111111111111111,,,36.0,36.0,,C8-45
C8,2026,CM2,Int,Dan Fillo 3,28.0,28.0,0.0,27.0,0.0,96.42857142857143,,2.142857142857143,2.0357142857142856,6.910714285714286,7.160714285714286,,,28.0,28.0,,C8-16
C8,2026,CM2,Int,Dan Gamji (Sae Saboua),31.0,31.0,0.0,16.0,0.0,51.61290322580645,,2.8951612903225805,2.919354838709677,7.064516129032258,7.419354838709677,,,31.0,31.0,,C8-27
C8,2026,CM2,Int,Dan Gamji (Tchadoua),41.0,41.0,0.0,39.0,0.0,95.1219512195122,,2.75,2.9878048780487805,7.2073170731707314,7.268292682926829,,,41.0,41.0,,C8-44
C8,2026,CM2,Int,Danja 1,65.0,64.0,0.0,51.0,0.0,79.6875,,2.896153846153846,3.1615384615384614,7.138461538461539,6.923076923076923,,,65.0,65.0,,C8-03
C8,2026,CM2,Int,Danja 2,32.0,32.0,0.0,29.0,0.0,90.625,,2.4921875,2.75,6.9453125,7.2109375,,,32.0,32.0,,C8-04
C8,2026,CM2,Int,Douma 1,36.0,36.0,0.0,34.0,0.0,94.44444444444444,,2.8472222222222223,3.0902777777777777,7.041666666666667,7.458333333333333,,,36.0,36.0,,C8-50
C8,2026,CM2,Int,Elmougou,13.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Int,G Bouwèye,1.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Int,G.Bouweye,1.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Int,G.Bouwèye,12.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Int,G.bouwèye,1.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Int,GAWARO MADATTAI,28.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Int,Gadambo,27.0,27.0,0.0,20.0,0.0,74.07407407407408,,2.842592592592593,2.824074074074074,6.796296296296297,6.814814814814815,,,27.0,27.0,,C8-36
C8,2026,CM2,Int,Garin Bouwey,15.0,15.0,0.0,15.0,0.0,100.0,,2.395833333333333,2.6666666666666665,7.354166666666667,7.166666666666667,,,15.0,15.0,,C8-37
C8,2026,CM2,Int,Garin Yari Idi,37.0,37.0,0.0,31.0,0.0,83.78378378378379,,2.5878378378378377,2.695945945945946,7.263888888888889,7.0625,,,37.0,36.0,,C8-13
C8,2026,CM2,Int,Gawaro,28.0,28.0,1.0,24.0,3.5714285714285716,85.71428571428571,,2.75,2.6607142857142856,7.111111111111111,7.212962962962963,,,28.0,27.0,,C8-39
C8,2026,CM2,Int,Guidan Karma,17.0,17.0,0.0,15.0,0.0,88.23529411764706,,3.323529411764706,2.8823529411764706,7.09375,7.21875,,,17.0,16.0,,C8-46
C8,2026,CM2,Int,Guidan Magagi,18.0,18.0,0.0,10.0,0.0,55.55555555555556,,2.263888888888889,2.4444444444444446,6.763888888888889,6.708333333333333,,,18.0,18.0,,C8-47
C8,2026,CM2,Int,Guidan Moussa,47.0,45.0,0.0,43.0,0.0,95.55555555555556,,2.8882978723404253,3.0638297872340425,6.888888888888889,6.422222222222223,,,47.0,45.0,,C8-48
C8,2026,CM2,Int,Jan Ruwa Sedentaire,25.0,25.0,0.0,21.0,0.0,84.0,,3.04,2.95,7.23,6.98,,,25.0,25.0,,C8-40
C8,2026,CM2,Int,Kadata,27.0,27.0,0.0,25.0,0.0,92.5925925925926,,2.824074074074074,2.8703703703703702,6.907407407407407,7.00925925925926,,,27.0,27.0,,C8-28
C8,2026,CM2,Int,Katare 1,38.0,38.0,0.0,34.0,0.0,89.47368421052632,,2.138157894736842,2.2171052631578947,7.006578947368421,7.355263157894737,,,38.0,38.0,,C8-14
C8,2026,CM2,Int,Katare 2,23.0,23.0,0.0,19.0,0.0,82.6086956521739,,2.217391304347826,2.25,7.010869565217392,7.532608695652174,,,23.0,23.0,,C8-15
C8,2026,CM2,Int,Koderaoua,34.0,34.0,0.0,20.0,0.0,58.8235294117647,,3.235294117647059,3.4558823529411766,7.073529411764706,6.794117647058823,,,34.0,34.0,,C8-05
C8,2026,CM2,Int,Kouran Mota,20.0,20.0,0.0,19.0,0.0,95.0,,4.0875,4.05,7.2,7.2625,,,20.0,20.0,,C8-49
C8,2026,CM2,Int,Louloubi,16.0,16.0,0.0,16.0,0.0,100.0,,3.0,3.5625,7.375,7.171875,,,16.0,16.0,,C8-30
C8,2026,CM2,Int,Maijanguero,42.0,42.0,0.0,35.0,0.0,83.33333333333333,,3.369047619047619,3.273809523809524,7.160714285714286,7.279761904761905,,,42.0,42.0,,C8-43
C8,2026,CM2,Int,Mallamai Saboua,46.0,46.0,0.0,30.0,0.0,65.21739130434783,,2.994565217391304,3.4619565217391304,7.059782608695652,7.260869565217392,,,46.0,46.0,,C8-31
C8,2026,CM2,Int,Maradou Centre,30.0,30.0,0.0,28.0,0.0,93.33333333333333,,3.883333333333333,3.975,7.233333333333333,6.958333333333333,,,30.0,30.0,,C8-09
C8,2026,CM2,Int,Mountarou 1,16.0,16.0,0.0,14.0,0.0,87.5,,3.140625,2.921875,6.5625,6.890625,,,16.0,16.0,,C8-38
C8,2026,CM2,Int,Mountarou Barmo,20.0,20.0,1.0,18.0,5.0,90.0,,2.7625,2.8625,7.157894736842105,6.644736842105263,,,20.0,19.0,,C8-32
C8,2026,CM2,Int,Oubandawaki Alfacha,34.0,34.0,0.0,27.0,0.0,79.41176470588235,,2.544117647058824,2.639705882352941,7.110294117647059,7.007352941176471,,,34.0,34.0,,C8-34
C8,2026,CM2,Int,Sabon Gari Kolta,49.0,49.0,0.0,34.0,0.0,69.38775510204081,,2.806122448979592,3.010204081632653,7.035714285714286,7.280612244897959,,,49.0,49.0,,C8-02
C8,2026,CM2,Int,Sae Saboua,74.0,74.0,1.0,62.0,1.3513513513513513,83.78378378378379,,3.050675675675676,3.2905405405405403,7.299295774647887,7.014084507042254,,,74.0,71.0,,C8-33
C8,2026,CM2,Int,Safo El Mougou,13.0,13.0,0.0,10.0,0.0,76.92307692307692,,3.576923076923077,3.3461538461538463,6.903846153846154,7.134615384615385,,,13.0,13.0,,C8-10
C8,2026,CM2,Int,Safo Nassaraoua,20.0,20.0,0.0,19.0,0.0,95.0,,2.3875,2.375,7.2,6.8875,,,20.0,20.0,,C8-07
C8,2026,CM2,Int,Safo Quartier,24.0,24.0,0.0,19.0,0.0,79.16666666666667,,3.1979166666666665,3.75,7.40625,7.15625,,,24.0,24.0,,C8-12
C8,2026,CM2,Int,SaéSabouapublq1,74.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Int,Soura 1,21.0,21.0,0.0,21.0,0.0,100.0,,2.1904761904761907,2.2261904761904763,7.773809523809524,7.345238095238095,,,21.0,21.0,,C8-17
C8,2026,CM2,Int,Soura 2,23.0,23.0,0.0,23.0,0.0,100.0,,2.260869565217391,2.402173913043478,7.369565217391305,7.173913043478261,,,23.0,23.0,,C8-18
C8,2026,CM2,Int,Soura 3,31.0,31.0,1.0,30.0,3.225806451612903,96.7741935483871,,2.411290322580645,2.290322580645161,6.958333333333333,7.141666666666667,,,31.0,30.0,,C8-19
C8,2026,CM2,Int,Soura Magaji Rogo,35.0,35.0,0.0,31.0,0.0,88.57142857142857,,2.107142857142857,2.271428571428572,7.214285714285714,7.321428571428571,,,35.0,35.0,,C8-22
C8,2026,CM2,Int,Soura Saraki,35.0,35.0,0.0,34.0,0.0,97.14285714285714,,2.357142857142857,2.307142857142857,7.007142857142857,7.078571428571428,,,35.0,35.0,,C8-25
C8,2026,CM2,Int,Soura Sarkin Galma 1,35.0,35.0,0.0,29.0,0.0,82.85714285714286,,2.492857142857143,2.685714285714285,6.9,7.178571428571429,,,35.0,35.0,,C8-20
C8,2026,CM2,Int,Soura Sarkin Galma 2,19.0,19.0,0.0,18.0,0.0,94.73684210526316,,2.3552631578947367,2.3026315789473686,7.434210526315789,7.118421052631579,,,19.0,19.0,,C8-21
C8,2026,CM2,Int,Tagaza,21.0,21.0,1.0,20.0,4.761904761904762,95.23809523809524,,2.833333333333333,2.9285714285714284,7.3625,6.9875,,,21.0,20.0,,C8-35
C8,2026,CM2,Int,Takalmaoua 1,25.0,26.0,1.0,25.0,3.8461538461538463,96.15384615384616,,2.87,3.04,7.052083333333333,6.947916666666667,,,25.0,24.0,,C8-01
C8,2026,CM2,Int,Takalmaoua 2,16.0,16.0,0.0,13.0,0.0,81.25,,2.3125,2.84375,6.84375,6.59375,,,16.0,16.0,,C8-06
C8,2026,CM2,Int,Tawalala,28.0,28.0,0.0,25.0,0.0,89.28571428571429,,2.919642857142857,2.75,7.330357142857143,7.017857142857143,,,28.0,28.0,,C8-42
C8,2026,CM2,Int,Tchikadji Centre,48.0,48.0,0.0,45.0,0.0,93.75,,3.6354166666666665,2.9479166666666665,7.041666666666667,6.9375,,,48.0,48.0,,C8-08
C8,2026,CM2,Int,Tchikadji Quartier,22.0,22.0,0.0,22.0,0.0,100.0,,2.8181818181818183,2.3181818181818183,7.136363636363637,7.295454545454546,,,22.0,22.0,,C8-11
C8,2026,CM2,Int,Tibiri Nord 3,36.0,36.0,0.0,31.0,0.0,86.11111111111111,,3.1041666666666665,3.4444444444444446,7.416666666666667,7.041666666666667,,,36.0,36.0,,C8-24
C8,2026,CM2,Int,Waraou,55.0,55.0,0.0,41.0,0.0,74.54545454545455,,1.2818181818181815,1.3772727272727272,7.1,7.295454545454546,,,55.0,55.0,,C8-23
C8,2026,CM2,Int,Zangon Na Ruwa,18.0,,,,,,,,,,,,,,,,
C8,2026,CM2,Int,Zangon Narouwa,18.0,18.0,0.0,18.0,0.0,100.0,,3.333333333333333,3.388888888888889,7.319444444444445,7.291666666666667,,,18.0,18.0,,C8-41
